64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,56,36,36,36,46,46,46,46,46,36,26,26,26,26,26,26,15,26,15,26,26,26,26,26,26,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,36,65,56,65,56,65,64,64,64,64,64,64,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65
64,63,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,56,26,26,36,46,46,46,46,46,36,26,26,26,15,26,15,26,15,26,15,26,15,26,15,26,26,26,26,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,56,65,56,65,56,65,64,64,64,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65
63,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,56,26,26,36,46,46,46,46,36,26,36,36,26,26,15,26,26,26,26,15,26,15,26,26,15,26,26,26,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,56,65,56,65,56,65,65,64,64,64,64,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65
63,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,56,26,15,26,36,46,46,46,26,26,36,46,36,36,36,26,26,26,26,26,26,26,26,26,26,26,15,26,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,56,65,56,65,56,65,56,64,64,64,64,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65
64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,65,36,26,15,26,36,46,46,36,36,46,46,46,46,46,46,36,26,26,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,26,65,56,65,56,65,56,65,64,64,64,65,65,64,65,65,65,65,65,65,65,65,65,65,65,65
64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,65,46,26,15,26,26,36,36,36,36,46,46,36,36,36,36,26,26,26,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,36,65,56,65,56,65,56,65,65,65,64,65,65,65,65,65,65,65,65,65,65,65,65,65,64
63,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,56,56,26,15,26,15,26,26,36,46,46,46,36,36,36,36,36,26,26,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,56,65,56,65,56,65,56,65,56,65,64,65,65,65,65,65,65,65,65,65,65,65,65,65
63,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,65,56,26,15,26,15,26,15,36,46,46,46,46,46,46,36,36,26,26,26,15,26,26,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,36,56,65,56,65,56,65,56,65,56,65,64,64,65,65,65,65,65,65,65,65,65,65,65
63,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,65,65,46,26,15,26,15,26,26,26,36,36,36,36,36,26,26,26,36,26,26,26,36,26,26,26,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,26,56,56,65,56,65,56,65,56,65,65,64,65,65,65,65,65,65,65,65,65,65,65
63,64,63,63,64,64,64,64,64,64,64,64,64,64,64,64,56,65,26,26,15,26,26,26,26,15,26,15,26,15,26,15,26,26,26,26,26,26,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,56,56,65,56,65,56,65,56,65,64,65,65,65,65,65,65,65,65,65,65,64
63,63,64,64,64,64,64,64,64,64,64,64,64,64,64,65,56,46,15,26,26,26,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,26,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,36,65,56,65,56,65,56,65,65,65,65,65,65,65,65,65,65,65,65,65,65
64,64,63,64,64,64,64,64,64,64,64,64,64,64,56,65,56,26,26,36,36,26,26,26,15,26,15,26,15,26,26,26,26,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,56,65,56,65,56,65,56,65,64,65,65,65,65,65,65,65,65,65,65,65
64,64,64,64,64,64,64,64,64,64,64,64,64,65,65,56,46,26,36,26,26,26,36,36,26,26,15,26,15,26,26,26,26,15,26,15,26,15,26,15,26,15,15,15,15,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,56,65,56,65,56,65,65,64,65,64,64,65,65,65,65,65,65,65,65
64,64,64,64,64,64,64,64,64,64,64,64,56,65,56,65,26,26,26,26,36,46,46,36,36,36,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,15,15,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,56,56,65,56,65,56,65,64,65,64,65,65,65,65,65,65,65,65,65
64,64,64,64,64,64,64,64,64,64,64,65,56,65,56,46,26,26,26,36,36,46,46,26,26,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,36,65,56,65,56,65,56,64,65,64,64,64,65,65,65,65,65,65,65
64,64,64,64,64,64,64,64,64,64,65,65,56,65,56,36,15,26,26,36,36,36,36,26,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,56,65,56,65,56,65,65,64,64,64,65,65,65,65,65,65,65,65
64,64,64,64,64,64,64,64,64,64,56,65,56,65,56,26,26,26,46,26,26,26,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,26,26,26,26,15,26,15,26,15,26,15,26,15,26,15,26,15,15,15,15,15,26,15,26,15,26,15,26,15,26,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,56,65,56,65,56,65,65,64,64,64,65,65,65,65,65,65,65,64
63,64,64,64,64,64,64,64,64,64,56,65,56,65,46,26,26,36,26,15,26,26,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,15,15,15,14,14,14,15,26,15,26,15,26,15,26,26,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,46,65,56,65,56,65,56,65,64,65,65,65,65,65,65,65,65,64
64,64,64,64,64,64,64,64,64,65,65,56,65,56,36,15,26,26,26,15,26,15,26,15,26,26,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,15,15,15,15,14,24,24,24,26,26,26,26,26,26,26,26,26,15,26,15,26,15,26,15,26,15,26,15,26,15,36,56,65,56,65,56,65,65,64,65,65,65,64,65,65,65,65,64
63,64,64,64,64,64,64,64,64,64,56,65,56,65,26,26,26,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,15,15,15,15,15,15,15,24,24,24,24,24,24,24,26,26,36,36,26,36,26,26,26,26,15,26,15,26,15,26,15,26,15,26,36,65,56,65,56,65,56,65,64,65,65,65,65,65,65,65,65,64
63,63,63,63,64,64,64,64,64,64,65,56,65,56,26,26,26,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,26,15,26,15,26,15,26,15,26,26,26,15,26,15,26,15,15,35,26,35,26,35,26,24,24,35,24,35,24,35,23,35,36,36,36,36,36,36,26,26,26,15,26,15,26,15,26,15,26,15,26,56,65,56,65,56,65,65,64,64,65,65,65,65,65,65,65,64
63,63,64,63,63,64,64,64,64,64,56,65,56,46,15,26,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,36,36,36,36,36,26,26,26,26,26,26,26,26,26,26,26,36,35,35,35,35,35,35,35,24,35,24,35,24,35,24,35,23,32,36,36,36,36,36,26,26,26,15,26,15,26,15,26,15,26,15,26,56,65,56,65,56,65,65,64,64,64,65,65,65,65,65,65,64
63,63,63,63,63,63,64,64,64,63,56,65,56,36,15,26,26,15,26,15,26,15,26,15,26,15,26,15,26,26,36,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,45,45,45,45,45,45,45,54,45,54,35,24,35,24,35,24,32,23,35,36,36,36,26,26,26,15,26,15,26,15,26,15,26,15,26,56,65,56,65,56,65,64,64,64,64,65,65,65,65,65,65,64
63,63,64,64,64,64,64,64,64,63,65,56,65,26,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,36,46,46,46,56,56,56,56,56,56,56,56,46,46,46,46,46,46,46,45,46,46,45,45,45,45,45,54,45,24,35,24,35,24,35,24,32,23,35,36,36,26,26,26,15,26,15,26,15,26,15,26,15,26,56,65,56,65,56,65,64,64,64,64,64,65,65,65,65,65,64
63,63,63,63,63,63,64,64,64,63,65,65,56,26,26,26,15,26,15,26,15,26,15,26,15,26,15,26,26,46,46,46,46,46,56,56,56,56,56,56,56,46,46,46,46,46,46,46,46,46,46,46,45,45,45,45,45,54,45,24,35,24,35,24,35,23,32,32,24,36,26,26,26,15,26,15,26,15,26,15,26,15,26,56,65,56,65,56,65,64,64,64,64,64,64,64,64,65,64,64
63,63,63,63,63,64,64,63,64,63,65,65,46,26,15,26,26,26,15,26,15,26,15,26,15,26,15,26,36,46,46,46,46,56,56,56,56,56,56,56,46,46,46,46,46,46,46,46,46,46,46,46,45,45,45,45,54,45,54,35,24,35,24,35,23,32,23,32,32,24,36,26,26,15,26,15,26,15,26,15,26,15,26,46,65,56,65,65,64,64,64,64,64,64,64,64,64,65,64,64
63,63,63,63,63,63,63,64,64,63,64,56,36,15,26,15,26,26,26,15,26,15,26,15,26,15,26,26,36,46,46,46,46,56,46,56,56,56,46,46,46,46,46,46,46,46,46,46,46,46,46,46,45,45,45,45,45,45,45,24,35,24,35,23,32,23,32,23,32,32,23,26,26,15,26,15,26,15,26,15,26,15,26,36,65,56,65,65,64,64,64,64,64,64,64,64,64,64,65,64
63,63,63,63,63,63,63,64,64,64,64,56,26,15,26,15,26,26,26,26,15,26,15,26,15,26,15,26,36,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,45,45,45,45,45,45,45,24,35,24,35,24,32,23,32,23,32,23,31,23,26,15,26,15,26,15,26,15,26,15,26,36,65,56,65,64,64,64,64,64,64,64,64,64,64,64,64,64
63,63,63,63,63,63,63,64,64,64,63,65,26,26,15,26,15,26,26,26,26,26,15,26,15,26,15,26,26,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,45,45,45,45,45,45,45,45,24,35,24,35,24,32,23,32,23,32,23,23,21,23,26,15,26,15,15,15,26,15,26,15,26,56,65,65,64,64,64,64,64,64,64,64,64,64,64,64,64
63,63,63,63,63,63,63,64,64,64,63,65,26,26,15,26,15,26,15,26,15,26,15,26,15,26,15,26,26,36,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,56,46,45,45,45,45,54,45,54,45,24,35,24,35,24,35,23,32,23,32,23,32,23,32,21,14,15,26,15,15,15,26,15,26,15,26,56,65,64,64,64,64,64,64,64,64,64,64,64,64,65,64
63,63,63,63,63,63,63,63,64,64,63,64,26,15,26,15,26,15,26,15,26,15,26,15,15,15,26,15,26,36,46,46,46,46,46,46,46,46,46,46,46,45,46,45,45,46,46,46,45,45,45,54,45,53,42,53,42,53,32,24,35,24,35,24,32,23,32,23,32,23,23,23,21,12,14,26,15,15,15,15,26,15,26,26,65,64,64,64,64,64,64,64,64,64,64,64,64,64,65,64
63,63,63,63,63,63,64,64,63,63,63,64,26,15,26,15,26,26,15,26,15,26,15,15,15,26,15,26,26,36,46,46,46,46,46,46,46,46,45,45,45,45,45,45,45,45,45,45,45,45,54,42,53,42,42,42,42,42,42,32,23,32,23,32,23,32,23,23,32,23,23,23,23,21,12,15,15,15,14,15,26,15,26,26,65,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
63,63,63,63,63,63,63,63,64,63,63,63,26,26,15,26,15,26,15,26,15,26,15,15,15,15,26,15,26,36,45,45,54,45,54,42,54,45,54,45,54,45,45,45,45,54,45,54,45,53,42,42,41,41,41,41,41,41,42,32,32,32,32,23,32,23,32,23,32,23,32,23,23,23,21,13,15,26,14,14,15,26,15,26,65,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
63,63,63,63,63,63,63,63,63,63,64,63,24,15,26,15,26,15,26,15,26,15,14,15,15,15,15,26,26,35,45,45,53,42,42,42,42,42,53,42,53,45,45,45,54,45,54,42,53,42,42,41,41,41,41,41,41,41,42,42,32,32,32,32,32,23,32,23,32,23,32,23,23,23,21,12,15,26,14,14,15,15,26,26,54,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
63,63,63,63,63,63,63,63,63,63,63,63,53,15,26,15,26,15,26,15,26,14,15,15,15,15,15,26,35,35,54,42,42,42,41,42,42,42,62,53,42,53,54,45,45,54,45,53,42,42,41,41,41,41,51,41,41,41,41,41,41,32,32,32,32,32,32,23,32,23,32,23,32,23,32,12,12,26,15,13,14,15,26,35,45,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
63,63,63,63,63,63,63,63,63,63,63,63,53,15,26,15,26,15,26,15,26,13,15,15,15,15,26,35,24,42,53,42,42,41,41,41,42,53,62,53,53,42,54,54,45,54,45,53,42,42,42,42,41,51,51,51,51,42,42,42,41,31,31,32,32,32,32,23,23,32,23,32,23,32,32,12,21,14,15,12,14,15,26,35,45,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
63,63,63,63,63,63,63,63,63,63,63,63,63,24,26,15,26,15,26,15,26,13,15,15,15,15,26,24,45,53,42,41,41,41,41,41,53,62,53,53,53,45,54,45,45,54,45,53,42,42,42,42,41,41,41,42,42,42,42,42,32,23,32,21,21,23,32,23,23,23,23,32,23,32,23,23,21,13,15,12,13,15,26,15,35,65,64,64,64,64,64,64,64,64,64,64,64,64,64,64
63,63,63,63,63,63,63,63,63,63,63,63,63,23,15,15,26,15,26,15,26,14,15,15,15,26,35,54,42,42,41,53,45,53,42,42,62,53,53,53,54,54,45,45,45,45,54,42,53,42,42,41,41,41,42,42,42,42,41,31,32,23,12,12,21,12,12,12,13,23,23,32,23,32,23,32,21,12,14,12,12,13,23,24,35,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
63,63,63,63,63,63,63,63,63,63,63,63,63,53,14,15,26,15,26,15,26,14,15,26,35,26,24,45,42,42,45,45,54,42,42,42,51,62,53,53,54,45,45,46,46,45,45,53,42,42,42,41,41,42,42,45,53,31,31,21,13,14,12,12,12,12,23,32,23,23,23,23,32,23,42,23,23,21,12,12,23,32,21,23,26,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
63,63,63,63,63,63,63,63,63,63,63,63,63,63,23,15,26,15,26,15,26,15,26,35,15,26,35,53,42,45,53,45,53,45,41,51,51,51,62,53,53,45,46,46,46,45,45,54,42,53,42,41,41,41,35,36,24,21,21,12,13,23,32,23,32,23,23,23,32,23,32,23,32,53,42,53,32,23,12,12,23,42,41,32,24,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
63,63,63,63,63,63,63,63,63,63,63,63,63,63,53,13,15,26,15,26,15,26,35,15,26,26,35,53,32,23,35,36,54,41,41,41,42,42,53,53,45,45,46,46,46,46,45,54,42,23,32,32,31,23,24,24,15,13,13,23,23,23,23,23,32,23,23,32,23,32,23,32,23,42,53,42,42,32,12,12,23,32,41,32,35,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,23,14,15,26,15,26,26,15,15,26,26,35,35,24,24,35,26,26,23,32,32,32,32,53,42,45,46,46,46,46,46,45,24,32,23,32,32,23,23,23,13,13,13,23,23,23,23,23,13,13,13,23,23,23,23,32,23,42,53,42,53,42,42,23,12,23,32,31,32,45,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,23,14,15,26,15,15,15,15,15,26,35,35,26,26,26,26,26,15,24,24,24,24,24,24,36,36,36,36,46,36,35,24,24,23,23,23,23,13,13,13,13,23,23,13,13,13,13,13,13,23,23,23,23,23,32,23,42,53,42,53,42,42,32,23,13,23,31,42,54,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,53,12,12,24,26,15,15,15,15,26,36,36,36,46,35,35,35,14,14,14,14,14,14,15,15,26,15,26,26,26,26,35,24,24,23,23,23,23,13,13,23,23,13,23,32,23,23,23,24,24,45,24,23,23,32,23,42,53,42,53,42,42,42,23,13,13,31,32,45,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,53,12,13,14,15,15,15,15,26,36,46,46,46,45,35,24,24,24,24,14,14,15,15,26,15,26,15,26,26,26,26,24,24,24,24,24,14,14,24,24,14,24,54,45,24,24,24,24,45,54,24,23,23,32,23,42,53,42,53,42,41,41,23,13,13,31,32,54,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,64,23,13,15,14,14,15,26,26,46,46,46,46,46,35,35,24,24,15,15,15,15,26,15,26,15,26,15,26,26,35,54,45,24,35,24,24,14,24,24,24,24,45,54,45,35,35,35,45,24,24,32,23,32,23,42,53,42,53,42,41,41,21,12,23,41,35,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,53,13,15,15,14,15,15,36,46,46,46,36,26,26,15,36,36,26,26,26,15,26,26,26,26,26,26,26,36,45,45,54,45,24,24,24,24,24,24,24,24,26,35,26,35,35,35,26,24,24,24,35,23,42,53,42,53,42,53,41,41,21,21,32,42,45,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,64,23,26,15,35,26,26,36,46,46,46,26,15,26,36,46,36,26,26,26,26,36,36,26,26,26,36,36,46,45,56,54,45,54,35,24,24,24,24,35,26,35,26,35,26,35,26,24,24,35,54,45,53,42,53,42,53,53,53,42,41,21,21,42,23,54,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,64,42,15,14,24,35,26,46,46,46,46,26,26,36,46,46,46,36,26,26,36,36,26,26,26,36,46,46,46,56,65,45,54,45,24,24,24,24,26,35,26,35,35,35,35,35,35,45,54,45,54,45,54,42,53,42,53,53,53,53,42,21,32,32,32,54,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,64,64,35,13,23,26,26,46,46,46,46,46,46,46,46,46,46,46,46,36,36,26,26,26,36,46,46,46,46,56,65,54,45,54,35,24,24,24,24,26,35,35,35,35,35,45,45,45,54,45,54,45,53,42,53,42,53,53,53,53,42,31,32,42,54,54,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,65,45,32,24,26,26,46,46,46,46,56,56,46,46,46,46,36,36,36,26,26,26,26,36,46,46,46,46,56,65,54,54,45,54,35,24,24,24,35,35,35,35,35,45,45,45,45,45,54,45,54,42,53,42,53,53,53,53,53,42,42,53,42,54,54,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,65,65,32,24,26,26,46,46,46,56,56,56,56,46,46,46,36,36,36,36,36,36,36,46,46,46,46,56,56,65,54,54,45,53,32,24,35,24,35,35,35,35,45,45,45,45,45,45,54,45,54,54,45,53,53,53,53,53,62,42,54,42,45,54,54,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,64,65,53,24,15,26,46,46,56,56,56,56,56,46,46,46,46,46,46,46,46,46,46,46,46,46,46,56,56,65,56,54,54,45,24,32,24,35,24,35,35,35,45,45,45,54,45,54,45,54,45,54,54,53,53,53,53,53,53,53,42,53,45,54,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,64,65,54,23,26,26,46,46,56,56,56,56,56,56,46,46,46,46,46,46,46,46,46,46,46,46,56,56,56,65,54,54,45,54,35,24,32,23,35,24,35,24,45,54,45,54,45,54,45,54,45,54,54,53,53,53,53,53,53,42,23,42,54,45,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,65,56,45,26,35,46,46,56,56,56,56,56,46,46,46,46,46,46,46,46,56,56,56,56,56,56,56,56,54,54,54,54,45,24,35,23,32,23,35,24,45,54,45,54,45,54,45,54,45,54,42,53,53,53,53,53,53,53,53,53,54,54,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,64,65,46,35,35,46,46,56,56,56,56,56,46,46,45,45,45,46,56,56,56,56,56,56,56,56,65,54,53,53,53,42,53,32,23,35,23,32,23,32,54,45,54,45,54,45,54,45,54,54,53,53,53,53,53,53,53,53,53,63,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,56,45,45,35,45,45,56,56,65,56,56,45,65,56,45,65,56,56,56,65,56,65,56,54,54,53,53,62,53,62,42,42,32,23,32,24,32,23,42,53,42,53,45,54,45,54,45,54,54,53,53,53,53,53,53,53,62,53,63,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,56,45,65,45,45,56,65,56,65,56,45,45,45,65,56,65,56,56,54,53,51,53,54,53,53,53,62,53,62,51,41,41,32,32,23,32,23,32,53,42,53,42,54,45,54,45,54,45,54,42,53,53,53,53,53,62,53,53,63,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,53,24,35,54,45,56,65,56,65,45,45,45,45,45,56,65,56,56,56,56,46,45,53,53,53,53,62,53,51,62,53,42,42,53,32,54,45,53,32,23,42,53,42,53,45,54,45,54,45,53,42,53,53,53,53,53,62,51,53,63,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,53,23,15,36,54,45,65,56,65,56,45,45,45,45,45,65,56,56,56,56,46,46,46,45,65,53,53,62,53,53,53,62,53,53,42,53,42,54,45,53,32,23,42,53,42,53,45,54,42,53,42,53,42,53,42,53,53,65,53,53,63,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
